BHID,FROM,TO,LITHO_DESC,lithoID
18468,8.19,11.33,Early Diorite,2
18468,11.33,14.69,Intermediate to Ultramafic Volcanics,5
18468,14.69,44.19,Early Diorite,2
18468,44.19,45.72,Intermediate to Ultramafic Volcanics,5
18468,45.72,62.17,Intermediate to Ultramafic Volcanics,5
18468,62.17,65.71,Early Diorite,2
18468,65.71,85.49,Intermediate to Ultramafic Volcanics,5
18468,85.49,93.96,Early Diorite,2
18468,93.96,100.21,Intermediate to Ultramafic Volcanics,5
18468,100.21,111,Early Diorite,2
18469,0,10.75,Casing,1
18469,10.75,13.16,Intermediate to Ultramafic Volcanics,5
18469,13.16,13.68,Felsic to Intermediate Dykes,3
18469,13.68,24.1,Early Diorite,2
18469,24.1,24.87,Felsic to Intermediate Dykes,3
18469,24.87,27.79,Early Diorite,2
18469,27.79,36.63,Felsic to Intermediate Dykes,3
18469,36.63,40.23,Diabase,9
18469,40.23,48.49,Felsic to Intermediate Dykes,3
18469,48.49,59.37,Early Diorite,2
18469,59.37,64.83,Early Diorite,2
18469,64.83,66.2,Intermediate to Ultramafic Volcanics,5
18469,66.2,70.28,Early Diorite,2
18469,70.28,74.37,Felsic to Intermediate Dykes,3
18469,74.37,77.72,Shear Zone,4
18469,77.72,78.63,Felsic to Intermediate Dykes,3
18469,78.63,83.88,Early Diorite,2
18469,83.88,86.25,Shear Zone,4
18469,86.25,116,Early Diorite,2
18470,0,8.93,Casing,1
18470,8.93,10.66,Intermediate to Ultramafic Volcanics,5
18470,10.66,15.51,Early Diorite,2
18470,15.51,26.31,Intermediate to Ultramafic Volcanics,5
18470,26.31,28.62,Shear Zone,4
18470,28.62,31.02,Shear Zone,4
18470,31.02,33,Felsic to Intermediate Dykes,3
18470,33,56.99,Intermediate to Ultramafic Volcanics,5
18471,0,6.15,Casing,1
18471,6.15,35.28,Intermediate to Ultramafic Volcanics,5
18471,35.28,38.46,Early Diorite,2
18471,38.46,57.79,Intermediate to Ultramafic Volcanics,5
18471,57.79,58.82,Shear Zone,4
18471,58.82,64.03,Intermediate to Ultramafic Volcanics,5
18471,64.03,65.98,Felsic to Intermediate Dykes,3
18471,65.98,74.88,Intermediate to Ultramafic Volcanics,5
18471,74.88,77.99,Felsic to Intermediate Dykes,3
18472,0,7.49,Casing,1
18472,7.49,10.63,Intermediate to Ultramafic Volcanics,5
18472,10.63,21.64,Felsic to Intermediate Dykes,3
18472,21.64,34.13,Intermediate to Ultramafic Volcanics,5
18472,34.13,39.01,Felsic to Intermediate Dykes,3
18472,39.01,39.47,Shear Zone,4
18472,39.47,49.71,Felsic to Intermediate Dykes,3
18472,49.71,60.83,Intermediate to Ultramafic Volcanics,5
18472,60.83,61.87,Felsic to Intermediate Dykes,3
18472,61.87,67.81,Shear Zone,4
18472,67.81,71.99,Indifferenciated Tuffs,6
18473,0,6.06,Casing,1
18473,6.06,35.72,Intermediate to Ultramafic Volcanics,5
18473,35.72,39.59,Diorite,2
18473,39.59,40.94,Indifferenciated Tuffs,6
18473,40.94,42.44,Diorite,2
18473,42.44,64.35,Indifferenciated Tuffs,6
18473,64.35,65.44,Diorite,2
18473,65.44,66.44,Intermediate to Ultramafic Volcanics,5
18473,66.44,69.37,Diorite,2
18473,69.37,77.99,Felsic to Intermediate Dykes,3
18474,0,6.7,Casing,1
18474,6.7,24.99,Intermediate to Ultramafic Volcanics,5
18474,24.99,31.08,Felsic to Intermediate Dykes,3
18474,31.08,48.21,Intermediate to Ultramafic Volcanics,5
18474,48.21,87.08,Early Diorite,2
18474,87.08,92.14,Felsic to Intermediate Dykes,3
18474,92.14,106.22,Intermediate to Ultramafic Volcanics,5
18474,106.22,111,Felsic to Intermediate Dykes,3
18475,0,18.74,Casing,1
18475,18.74,20.8,Shear Zone,4
18475,20.8,31.66,Felsic to Intermediate Dykes,3
18475,31.66,32.47,Shear Zone,4
18475,32.47,36.07,Early Diorite,2
18475,36.07,40.23,Shear Zone,4
18475,40.23,42.56,Felsic to Intermediate Dykes,3
18475,42.56,47.21,Shear Zone,4
18475,47.21,54.31,Intermediate to Ultramafic Volcanics,5
18475,54.31,56.28,Felsic to Intermediate Dykes,3
18475,56.28,60.1,Diorite,2
18475,60.1,60.5,Felsic to Intermediate Dykes,3
18475,60.5,63.79,Intermediate to Ultramafic Volcanics,5
18475,63.79,68.06,Felsic to Intermediate Dykes,3
18475,68.06,71.56,Shear Zone,4
18475,71.56,78.15,Felsic to Intermediate Dykes,3
18475,78.15,81.21,Diorite,2
18475,81.21,83.1,Intermediate to Ultramafic Volcanics,5
18475,83.1,88.81,Felsic to Intermediate Dykes,3
18475,88.81,90,Intermediate to Ultramafic Volcanics,5
18476,0,18.98,Casing,1
18476,18.98,21.7,Felsic to Intermediate Dykes,3
18476,21.7,22.31,Intermediate to Ultramafic Volcanics,5
18476,22.31,33.83,Felsic to Intermediate Dykes,3
18476,33.83,37.33,Diorite,2
18476,37.33,38.95,Felsic to Intermediate Dykes,3
18476,38.95,41.02,Intermediate to Ultramafic Volcanics,5
18476,41.02,45.81,Felsic to Intermediate Dykes,3
18476,45.81,66.26,Intermediate to Ultramafic Volcanics,5
18476,66.26,70.5,Diorite,2
18476,70.5,73.42,Felsic to Intermediate Dykes,3
18476,73.42,76.2,Diorite,2
18476,76.2,80.13,Felsic to Intermediate Dykes,3
18476,80.13,85.64,Intermediate to Ultramafic Volcanics,5
18476,85.64,92.99,Indifferenciated Tuffs,6
18477,0,21.82,Casing,1
18477,21.82,24.82,Intermediate to Ultramafic Volcanics,5
18477,24.82,25.32,Felsic to Intermediate Dykes,3
18477,25.32,25.75,Intermediate to Ultramafic Volcanics,5
18477,25.75,27,Diorite,2
18477,27,28.78,Intermediate to Ultramafic Volcanics,5
18477,28.78,35.23,Shear Zone,4
18477,35.23,36.54,Shear Zone,4
18477,36.54,41.77,Felsic to Intermediate Dykes,3
18477,41.77,42.19,Diorite,2
18477,42.19,45.75,Felsic to Intermediate Dykes,3
18477,45.75,47.88,Diorite,2
18477,47.88,50.3,Felsic to Intermediate Dykes,3
18477,50.3,51.29,Intermediate to Ultramafic Volcanics,5
18477,51.29,51.92,Early Diorite,2
18477,51.92,53.23,Intermediate to Ultramafic Volcanics,5
18477,53.23,56.06,Early Diorite,2
18477,56.06,61.7,Intermediate to Ultramafic Volcanics,5
18477,61.7,63.55,Early Diorite,2
18477,63.55,98.99,Intermediate to Ultramafic Volcanics,5
18478,0,4.26,Casing,1
18478,4.26,21.04,Intermediate to Ultramafic Volcanics,5
18478,21.04,21.61,Diorite,2
18478,21.61,22.37,Intermediate to Ultramafic Volcanics,5
18478,22.37,22.61,Diorite,2
18478,22.61,24.14,Intermediate to Ultramafic Volcanics,5
18478,24.14,27.46,Diorite,2
18478,27.46,30.17,Intermediate to Ultramafic Volcanics,5
18478,30.17,34.5,Diorite,2
18478,34.5,35.99,Intermediate to Ultramafic Volcanics,5
18478,35.99,40.96,Shear Zone,4
18478,40.96,57.1,Intermediate to Ultramafic Volcanics,5
18478,57.1,60.01,Diorite,2
18479,0,4.99,Casing,1
18479,4.99,19.5,Intermediate to Ultramafic Volcanics,5
18480,0,3.74,Casing,1
18480,3.74,15.54,Early Diorite,2
18481,0,6.97,Casing,1
18481,6.97,31.13,Early Diorite,2
18481,31.13,33.98,Intermediate to Ultramafic Volcanics,5
18481,33.98,35,Diorite,2
18481,35,39.01,Early Diorite,2
18482,0,7.13,Casing,1
18482,7.13,8,Intermediate to Ultramafic Volcanics,5
18482,8,10.94,Early Diorite,2
18482,10.94,11.82,Intermediate to Ultramafic Volcanics,5
18482,11.82,13.36,Diorite,2
18482,13.36,15.65,Intermediate to Ultramafic Volcanics,5
18482,15.65,54.01,Early Diorite,2
18483,0,6.09,Casing,1
18483,6.09,6.85,Intermediate to Ultramafic Volcanics,5
18483,6.85,24.09,Early Diorite,2
18483,24.09,25.52,Shear Zone,4
18483,25.52,28.55,Early Diorite,2
18483,28.55,29.99,Intermediate to Ultramafic Volcanics,5
18484,0,5.36,Casing,1
18484,5.36,6.35,Shear Zone,4
18484,6.35,14.66,Intermediate to Ultramafic Volcanics,5
18484,14.66,18.68,Felsic to Intermediate Dykes,3
18484,18.68,19.43,Intermediate to Ultramafic Volcanics,5
18484,19.43,20.36,Felsic to Intermediate Dykes,3
18484,20.36,30.54,Intermediate to Ultramafic Volcanics,5
18484,30.54,41.23,Intermediate to Ultramafic Volcanics,5
18484,41.23,43.34,Felsic to Intermediate Dykes,3
18484,43.34,48,Intermediate to Ultramafic Volcanics,5
18484,48,54.28,Early Diorite,2
18484,54.28,55.65,Intermediate to Ultramafic Volcanics,5
18484,55.65,65.98,Early Diorite,2
18485,0,3.53,Casing,1
18485,3.53,31.39,Early Diorite,2
18486,0,2.34,Casing,1
18486,2.34,7.19,Intermediate to Ultramafic Volcanics,5
18486,7.19,10.08,Felsic to Intermediate Dykes,3
18486,10.08,16.06,Intermediate to Ultramafic Volcanics,5
18486,16.06,17.4,Felsic to Intermediate Dykes,3
18486,17.4,20.97,Intermediate to Ultramafic Volcanics,5
18486,20.97,41.26,Intermediate to Ultramafic Volcanics,5
18486,41.26,50.56,Early Diorite,2
18486,50.56,50.99,Intermediate to Ultramafic Volcanics,5
18487,0,8.07,Casing,1
18487,8.07,44.16,Intermediate to Ultramafic Volcanics,5
18487,44.16,50.99,Early Diorite,2
18488,0,5.51,Casing,1
18488,5.51,10.42,Early Diorite,2
18488,10.42,12.03,Intermediate to Ultramafic Volcanics,5
18488,12.03,14.56,Early Diorite,2
18488,14.56,26.7,Intermediate to Ultramafic Volcanics,5
18488,26.7,37.79,Early Diorite,2
18488,37.79,66.72,Intermediate to Ultramafic Volcanics,5
18488,66.72,76.35,Intermediate to Ultramafic Volcanics,5
18488,76.35,138.01,Intermediate to Ultramafic Volcanics,5
18489,0,6.33,Casing,1
18489,6.33,14.47,Intermediate to Ultramafic Volcanics,5
18489,14.47,40.88,Diorite,2
18489,40.88,47.68,Intermediate to Ultramafic Volcanics,5
18489,47.68,48.88,Diorite,2
18489,48.88,50.04,Intermediate to Ultramafic Volcanics,5
18489,50.04,52.54,Diorite,2
18489,52.54,71.61,Indifferenciated Tuffs,6
18489,71.61,73.76,Felsic to Intermediate Dykes,3
18489,73.76,106.1,Indifferenciated Tuffs,6
18489,106.1,124.51,Early Diorite,2
18490,0,6.7,Casing,1
18490,6.7,8.99,Intermediate to Ultramafic Volcanics,5
18490,8.99,14.63,Felsic to Intermediate Dykes,3
18490,14.63,43.12,Intermediate to Ultramafic Volcanics,5
18490,43.12,44.65,Felsic to Intermediate Dykes,3
18490,44.65,67.29,Intermediate to Ultramafic Volcanics,5
18490,67.29,68.48,Diorite,2
18490,68.48,76.41,Indifferenciated Tuffs,6
18490,76.41,76.9,Diorite,2
18490,76.9,87.32,Indifferenciated Tuffs,6
18490,87.32,89.18,Diorite,2
18490,89.18,91.74,Indifferenciated Tuffs,6
18490,91.74,96.16,Diorite,2
18490,96.16,104.85,Indifferenciated Tuffs,6
18490,104.85,106.68,Indifferenciated Tuffs,6
18490,106.68,109.3,Intermediate to Ultramafic Volcanics,5
18490,109.3,117.1,Felsic to Intermediate Dykes,3
18490,117.1,118.11,Intermediate to Ultramafic Volcanics,5
18490,118.11,120.7,Felsic to Intermediate Dykes,3
18490,120.7,122.71,Intermediate to Ultramafic Volcanics,5
18490,122.71,140.08,Early Diorite,2
18490,140.08,140.66,Felsic to Intermediate Dykes,3
18490,140.66,142.34,Intermediate to Ultramafic Volcanics,5
18490,142.34,148.89,Felsic to Intermediate Dykes,3
18490,148.89,149.65,Felsic to Intermediate Dykes,3
18490,149.65,150.26,Intermediate to Ultramafic Volcanics,5
18490,150.26,151.48,Early Diorite,2
18490,151.48,153.1,Early Diorite,2
18490,153.1,157.94,Intermediate to Ultramafic Volcanics,5
18490,157.94,160.02,Intermediate to Ultramafic Volcanics,5
18490,160.02,161.6,Intermediate to Ultramafic Volcanics,5
18490,161.6,163.7,Intermediate to Ultramafic Volcanics,5
18490,163.7,167.36,Early Diorite,2
18490,167.36,168,Intermediate to Ultramafic Volcanics,5
18491,0,0.91,Casing,1
18491,0.91,22.35,Early Diorite,2
18491,22.35,23.98,Felsic to Intermediate Dykes,3
18492,0,1.67,Casing,1
18492,1.67,8.83,Early Diorite,2
18492,8.83,9.44,Shear Zone,4
18492,9.44,12.35,Early Diorite,2
18492,12.35,14.21,Felsic to Intermediate Dykes,3
18492,14.21,14.49,Early Diorite,2
18492,14.49,17.8,Felsic to Intermediate Dykes,3
18492,17.8,19.27,Early Diorite,2
18492,19.27,19.84,Early Diorite,2
18492,19.84,22.86,Felsic to Intermediate Dykes,3
18493,0,10.85,Casing,1
18493,10.85,14.67,Intermediate to Ultramafic Volcanics,5
18493,14.67,19.44,Diorite,2
18493,19.44,34.16,Intermediate to Ultramafic Volcanics,5
18493,34.16,56.05,Intermediate to Ultramafic Volcanics,5
18493,56.05,57.08,Felsic to Intermediate Dykes,3
18493,57.08,62.01,Intermediate to Ultramafic Volcanics,5
18493,62.01,62.54,Felsic to Intermediate Dykes,3
18493,62.54,69.57,Intermediate to Ultramafic Volcanics,5
18493,69.57,70.16,Felsic to Intermediate Dykes,3
18493,70.16,72.74,Intermediate to Ultramafic Volcanics,5
18493,72.74,73.57,Felsic to Intermediate Dykes,3
18493,73.57,82.66,Intermediate to Ultramafic Volcanics,5
18493,82.66,88.13,Felsic to Intermediate Dykes,3
18493,88.13,90.64,Intermediate to Ultramafic Volcanics,5
18493,90.64,97.23,Felsic to Intermediate Dykes,3
18493,97.23,100.91,Intermediate to Ultramafic Volcanics,5
18493,100.91,108.69,Intermediate to Ultramafic Volcanics,5
18493,108.69,113.47,Felsic to Intermediate Dykes,3
18493,113.47,113.69,Intermediate to Ultramafic Volcanics,5
18494,0,8.83,Casing,1
18494,8.83,28.34,Intermediate to Ultramafic Volcanics,5
18494,28.34,30.2,Felsic to Intermediate Dykes,3
18494,30.2,41.78,Intermediate to Ultramafic Volcanics,5
18494,41.78,43.95,Intermediate to Ultramafic Volcanics,5
18494,43.95,52.12,Intermediate to Ultramafic Volcanics,5
18494,52.12,91.74,Intermediate to Ultramafic Volcanics,5
18494,91.74,98.99,Intermediate to Ultramafic Volcanics,5
18494,98.99,107.99,Intermediate to Ultramafic Volcanics,5
18495,0,11.15,Casing,1
18495,11.15,17.44,Indifferenciated Tuffs,6
18495,17.44,19.56,Early Diorite,2
18495,19.56,23.19,Shear Zone,4
18495,23.19,34.86,Indifferenciated Tuffs,6
18495,34.86,35.9,Early Diorite,2
18495,35.9,37.03,Indifferenciated Tuffs,6
18495,37.03,42.5,Early Diorite,2
18495,42.5,53.61,Intermediate to Ultramafic Volcanics,5
18495,53.61,54.07,Diorite,2
18495,54.07,57.25,Intermediate to Ultramafic Volcanics,5
18495,57.25,58.29,Early Diorite,2
18495,58.29,58.67,Intermediate to Ultramafic Volcanics,5
18495,58.67,65.98,Early Diorite,2
18495,65.98,69.66,Intermediate to Ultramafic Volcanics,5
18495,69.66,76.71,Intermediate to Ultramafic Volcanics,5
18495,76.71,77.61,Early Diorite,2
18495,77.61,79.5,Indifferenciated Tuffs,6
18495,79.5,80.98,Early Diorite,2
18495,80.98,81.79,Shear Zone,4
18495,81.79,83.01,Diorite,2
18495,83.01,94.51,Early Diorite,2
18495,94.51,98.99,Shear Zone,4
18496,0,9.75,Casing,1
18496,9.75,27.18,Early Diorite,2
18496,27.18,28.65,Shear Zone,4
18496,28.65,38.06,Indifferenciated Tuffs,6
18496,38.06,39.04,Early Diorite,2
18496,39.04,45.01,Indifferenciated Tuffs,6
18496,45.01,49.77,Intermediate to Ultramafic Volcanics,5
18496,49.77,50.68,Early Diorite,2
18496,50.68,52.76,Intermediate to Ultramafic Volcanics,5
18496,52.76,57.02,Early Diorite,2
18496,57.02,57.97,Intermediate to Ultramafic Volcanics,5
18496,57.97,110.36,Early Diorite,2
18496,110.36,117.83,Felsic to Intermediate Dykes,3
18496,117.83,147.82,Early Diorite,2
18496,147.82,152.18,Felsic to Intermediate Dykes,3
18496,152.18,154.44,Early Diorite,2
18496,154.44,155.06,Diorite,2
18496,155.06,155.35,Early Diorite,2
18496,155.35,156.51,Felsic to Intermediate Dykes,3
18496,156.51,160.76,Shear Zone,4
18496,160.76,164.31,Felsic to Intermediate Dykes,3
18496,164.31,174.89,Indifferenciated Tuffs,6
18496,174.89,180.22,Intermediate to Ultramafic Volcanics,5
18496,180.22,182.94,Felsic to Intermediate Dykes,3
18496,182.94,183,Intermediate to Ultramafic Volcanics,5
18497,0,8.35,Casing,1
18497,8.35,10.78,Felsic to Intermediate Dykes,3
18497,10.78,43.28,Intermediate to Ultramafic Volcanics,5
18497,43.28,43.84,Felsic to Intermediate Dykes,3
18497,43.84,45.78,Intermediate to Ultramafic Volcanics,5
18497,45.78,46.96,Felsic to Intermediate Dykes,3
18497,46.96,51.23,Intermediate to Ultramafic Volcanics,5
18497,51.23,58.85,Shear Zone,4
18497,58.85,136.33,Intermediate to Ultramafic Volcanics,5
18497,136.33,147,Indifferenciated Tuffs,6
18498,0,10.97,Casing,1
18498,10.97,12.72,Intermediate to Ultramafic Volcanics,5
18498,12.72,14.17,Granodiorite,11
18498,14.17,29.77,Intermediate to Ultramafic Volcanics,5
18498,29.77,32.3,Diorite,2
18498,32.3,33.61,Intermediate to Ultramafic Volcanics,5
18498,33.61,34.38,Diorite,2
18498,34.38,45.11,Intermediate to Ultramafic Volcanics,5
18498,45.11,50.91,Felsic to Intermediate Dykes,3
18498,50.91,60.86,Intermediate to Ultramafic Volcanics,5
18498,60.86,61.14,Felsic to Intermediate Dykes,3
18498,61.14,88.97,Intermediate to Ultramafic Volcanics,5
18498,88.97,94.39,Diorite,2
18498,94.39,103.87,Intermediate to Ultramafic Volcanics,5
18498,103.87,120.15,Felsic to Intermediate Dykes,3
18498,120.15,120.47,Shear Zone,4
18498,120.47,122.1,Intermediate to Ultramafic Volcanics,5
18498,122.1,122.68,Felsic to Intermediate Dykes,3
18499,0,13.77,Casing,1
18499,13.77,24.29,Early Diorite,2
18499,24.29,49.86,Intermediate to Ultramafic Volcanics,5
18499,49.86,60.92,Felsic to Intermediate Dykes,3
18499,60.92,69.61,Intermediate to Ultramafic Volcanics,5
18499,69.61,88.48,Early Diorite,2
18499,88.48,89.61,Felsic to Intermediate Dykes,3
18499,89.61,105.91,Intermediate to Ultramafic Volcanics,5
18499,105.91,115.12,Intermediate to Ultramafic Volcanics,5
18499,115.12,153,Intermediate to Ultramafic Volcanics,5
18500,0,11.7,Casing,1
18500,11.7,34.5,Intermediate to Ultramafic Volcanics,5
18500,34.5,45.65,Early Diorite,2
18500,45.65,47.7,Intermediate to Ultramafic Volcanics,5
18500,47.7,57.75,Indifferenciated Tuffs,6
18500,57.75,62.02,Intermediate to Ultramafic Volcanics,5
18500,62.02,64.98,Indifferenciated Tuffs,6
18500,64.98,74.12,Intermediate to Ultramafic Volcanics,5
18500,74.12,76.8,Felsic to Intermediate Dykes,3
18500,76.8,81.29,Intermediate to Ultramafic Volcanics,5
18500,81.29,98.66,Felsic to Intermediate Dykes,3
18500,98.66,103.81,Indifferenciated Tuffs,6
18500,103.81,107.59,Intermediate to Ultramafic Volcanics,5
18500,107.59,111.73,Indifferenciated Tuffs,6
18500,111.73,118.17,Felsic to Intermediate Dykes,3
18500,118.17,119.84,Indifferenciated Tuffs,6
18500,119.84,128.38,Felsic to Intermediate Dykes,3
18500,128.38,130.82,Indifferenciated Tuffs,6
18500,130.82,131.36,Intermediate to Ultramafic Volcanics,5
18500,131.36,133.53,Felsic to Intermediate Dykes,3
18500,133.53,139.35,Intermediate to Ultramafic Volcanics,5
18500,139.35,143.92,Felsic to Intermediate Dykes,3
18500,143.92,167.54,Early Diorite,2
18500,167.54,169.37,Felsic to Intermediate Dykes,3
18500,169.37,179.95,Early Diorite,2
18500,179.95,184,Felsic to Intermediate Dykes,3
18500,184,189,Early Diorite,2
18501,0,1.21,Casing,1
18501,1.21,47.79,Intermediate to Ultramafic Volcanics,5
18501,47.79,50.68,Felsic to Intermediate Dykes,3
18501,50.68,53.64,Intermediate to Ultramafic Volcanics,5
18501,53.64,55.86,Early Diorite,2
18501,55.86,75.01,Intermediate to Ultramafic Volcanics,5
18502,0,4.66,Casing,1
18502,4.66,7.83,Early Diorite,2
18502,7.83,12.66,Diorite,2
18502,12.66,23.46,Intermediate to Ultramafic Volcanics,5
18502,23.46,37.03,Early Diorite,2
18502,37.03,41.72,Shear Zone,4
18502,41.72,42.64,Shear Zone,4
18502,42.64,87.17,Early Diorite,2
18502,87.17,100.58,Intermediate to Ultramafic Volcanics,5
18502,100.58,111,Early Diorite,2
18503,0,7.01,Casing,1
18503,7.01,43.22,Intermediate to Ultramafic Volcanics,5
18503,43.22,48.95,Felsic to Intermediate Dykes,3
18503,48.95,78.36,Intermediate to Ultramafic Volcanics,5
18503,78.36,86.71,Felsic to Intermediate Dykes,3
18503,86.71,106.68,Intermediate to Ultramafic Volcanics,5
18504,0,5.48,Casing,1
18504,5.48,17.83,Intermediate to Ultramafic Volcanics,5
18504,17.83,22.25,Felsic to Intermediate Dykes,3
18504,22.25,31.39,Intermediate to Ultramafic Volcanics,5
18504,31.39,40.23,Early Diorite,2
18504,40.23,49.68,Intermediate to Ultramafic Volcanics,5
18504,49.68,50.44,Felsic to Intermediate Dykes,3
18504,50.44,51.96,Intermediate to Ultramafic Volcanics,5
18504,51.96,56.54,Felsic to Intermediate Dykes,3
18504,56.54,58.06,Shear Zone,4
18504,58.06,73.3,Intermediate to Ultramafic Volcanics,5
18504,73.3,75.59,Felsic to Intermediate Dykes,3
18504,75.59,86.56,Intermediate to Ultramafic Volcanics,5
18504,86.56,89,Felsic to Intermediate Dykes,3
18504,89,108.35,Intermediate to Ultramafic Volcanics,5
18504,108.35,109.88,Early Diorite,2
18504,109.88,122.01,Intermediate to Ultramafic Volcanics,5
18509,0,9.29,Casing,1
18509,9.29,19.59,Intermediate to Ultramafic Volcanics,5
18509,19.59,21.73,Felsic to Intermediate Dykes,3
18509,21.73,26.82,Intermediate to Ultramafic Volcanics,5
18509,26.82,29.41,Felsic to Intermediate Dykes,3
18509,29.41,71.65,Intermediate to Ultramafic Volcanics,5
18509,71.65,76.5,Early Diorite,2
18510,0,14.32,Casing,1
18510,14.32,31.97,Intermediate to Ultramafic Volcanics,5
18510,31.97,39.47,Diorite,2
18510,39.47,89.09,Intermediate to Ultramafic Volcanics,5
18510,89.09,91.01,Early Diorite,2
18510,91.01,96.95,Intermediate to Ultramafic Volcanics,5
18510,96.95,132.54,Early Diorite,2
18510,132.54,136.03,Felsic to Intermediate Dykes,3
18510,136.03,136.36,Early Diorite,2
18510,136.36,138.83,Felsic to Intermediate Dykes,3
18510,138.83,144.24,Early Diorite,2
18510,144.24,147.9,Diorite,2
18510,147.9,162.3,Early Diorite,2
18510,162.3,163.25,Felsic to Intermediate Dykes,3
18510,163.25,167.33,Early Diorite,2
18510,167.33,176.72,Early Diorite,2
18510,176.72,186.73,Intermediate to Ultramafic Volcanics,5
18510,186.73,190.75,Early Diorite,2
18511,0,14.14,Casing,1
18511,14.14,22.49,Intermediate to Ultramafic Volcanics,5
18511,22.49,25.81,Diorite,2
18511,25.81,77.99,Intermediate to Ultramafic Volcanics,5
18511,77.99,82.02,Felsic to Intermediate Dykes,3
18511,82.02,85.1,Intermediate to Ultramafic Volcanics,5
18511,85.1,90.15,Felsic to Intermediate Dykes,3
18511,90.15,104.54,Intermediate to Ultramafic Volcanics,5
18511,104.54,135.3,Early Diorite,2
18511,135.3,138.22,Intermediate to Ultramafic Volcanics,5
